"endTime","artistName","trackName","msPlayed","danceability","energy","valence","loudness","instrumentalness","day_of_week","time_of_day","session_id","listener_category","mood"
2023-11-04 04:56:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Saturday","Night",104,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 04:58:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Saturday","Night",104,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 05:00:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",93563,0.695,0.607,0.394,-8.84,0,"Saturday","Night",104,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-04 05:04:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Saturday","Night",104,"Super Listeners","Confident, Empowered, Motivational"
2023-11-04 05:08:00,"Taylor Swift","This Love (Taylor’s Version)",250100,0.47,0.494,0.0524,-8.672,0,"Saturday","Night",104,"Super Listeners","Somber, Reflective, Wistful"
2023-11-04 05:23:00,"Taylor Swift","I Know Places (Taylor's Version)",191529,0.572,0.807,0.626,-5.348,0,"Saturday","Night",104,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-04 05:27:00,"Taylor Swift","Clean (Taylor's Version)",271000,0.782,0.379,0.267,-8.964,2.98e-05,"Saturday","Night",104,"Super Listeners","Somber, Reflective, Wistful"
2023-11-04 05:31:00,"Taylor Swift","Wonderland (Taylor's Version)",245566,0.387,0.703,0.32,-5.956,1.1e-05,"Saturday","Night",104,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-04 05:36:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Saturday","Night",104,"Super Listeners","Content, Peaceful, Reflective"
2023-11-04 05:40:00,"Taylor Swift","New Romantics (Taylor's Version)",230177,0.653,0.848,0.724,-5.936,4.24e-06,"Saturday","Night",104,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-04 05:43:00,"Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",180381,0.621,0.415,0.313,-13.187,0.000112,"Saturday","Night",104,"Super Listeners","Somber, Reflective, Wistful"
2023-11-04 05:47:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Saturday","Night",104,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 05:50:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Saturday","Night",104,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 05:53:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",171818,0.695,0.607,0.394,-8.84,0,"Saturday","Night",104,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-04 05:56:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Saturday","Night",104,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 08:15:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",105249,0.629,0.578,0.651,-5.806,0,"Saturday","Morning",105,"Super Listeners","Fun, Playful, Lively"
2023-11-04 20:00:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",25621,0.629,0.578,0.651,-5.806,0,"Saturday","Evening",106,"Super Listeners","Fun, Playful, Lively"
2023-11-04 20:04:00,"Taylor Swift","Welcome To New York (Taylor's Version)",212600,0.76,0.602,0.685,-4.871,0.000133,"Saturday","Evening",106,"Super Listeners","Confident, Empowered, Motivational"
2023-11-04 20:08:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",280115,0.632,0.539,0.186,-8.375,5.82e-06,"Saturday","Evening",106,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 20:47:00,"Taylor Swift","Blank Space (Taylor's Version)",12951,0.732,0.719,0.71,-5.469,0,"Saturday","Evening",107,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-04 20:51:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Saturday","Evening",107,"Super Listeners","Confident, Empowered, Motivational"
2023-11-04 21:30:00,"Taylor Swift","You Are In Love (Taylor's Version)",28788,0.554,0.509,0.401,-9.403,2.08e-06,"Saturday","Evening",108,"Super Listeners","Content, Peaceful, Reflective"
2023-11-04 21:33:00,"One Direction","Steal My Girl",228133,0.536,0.768,0.545,-5.948,0,"Saturday","Evening",108,"Super Listeners","Confident, Empowered, Motivational"
2023-11-04 21:39:00,"Taylor Swift","Call It What You Want",203506,0.598,0.504,0.252,-9.874,0.000221,"Saturday","Evening",108,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 21:43:00,"Taylor Swift","Getaway Car",218948,0.562,0.689,0.351,-6.745,2.23e-06,"Saturday","Evening",108,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-04 21:46:00,"Taylor Swift","Gorgeous",209680,0.8,0.535,0.451,-6.684,9.48e-06,"Saturday","Evening",108,"Super Listeners","Content, Peaceful, Reflective"
2023-11-04 21:50:00,"Taylor Swift","I Did Something Bad",238253,0.696,0.602,0.305,-6.156,2.11e-05,"Saturday","Evening",108,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-04 21:51:00,"Taylor Swift","Dress",50693,0.719,0.469,0.0851,-8.792,0,"Saturday","Evening",108,"Super Listeners","Somber, Reflective, Wistful"
2023-11-04 22:43:00,"Taylor Swift","All Too Well (Taylor's Version)",329160,0.631,0.518,0.205,-8.771,0,"Saturday","LateNight",109,"Super Listeners","Anxious, Intense, Agitated"
2023-11-04 22:44:00,"Taylor Swift","22 (Taylor's Version)",29320,0.642,0.695,0.642,-5.62,1.02e-05,"Saturday","LateNight",109,"Super Listeners","Confident, Empowered, Motivational"
2023-11-05 04:42:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",33024,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Night",110,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 08:09:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",31337,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Morning",111,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 08:12:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",160960,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Morning",111,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 19:37:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Evening",112,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 19:40:00,"Taylor Swift","Out Of The Woods (Taylor's Version)",97309,0.544,0.884,0.184,-5.973,0.000134,"Sunday","Evening",112,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 20:18:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",93162,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Evening",113,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 20:21:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",189056,0.761,0.67,0.519,-5.956,1.08e-05,"Sunday","Evening",113,"Super Listeners","Confident, Empowered, Motivational"
2023-11-05 21:05:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",263296,0.632,0.539,0.186,-8.375,5.82e-06,"Sunday","Evening",114,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 21:11:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Sunday","Evening",114,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 21:12:00,"Taylor Swift","Style (Taylor's Version)",106961,0.514,0.821,0.298,-4.803,0.0232,"Sunday","Evening",114,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 22:43:00,"Taylor Swift","Style (Taylor's Version)",123884,0.514,0.821,0.298,-4.803,0.0232,"Sunday","LateNight",115,"Super Listeners","Anxious, Intense, Agitated"
2023-11-05 22:47:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Sunday","LateNight",115,"Super Listeners","Confident, Empowered, Motivational"
2023-11-05 22:51:00,"Taylor Swift","Wonderland (Taylor's Version)",245566,0.387,0.703,0.32,-5.956,1.1e-05,"Sunday","LateNight",115,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-05 22:55:00,"Taylor Swift","Blank Space (Taylor's Version)",231833,0.732,0.719,0.71,-5.469,0,"Sunday","LateNight",115,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-05 22:59:00,"Taylor Swift","You Are In Love (Taylor's Version)",240041,0.554,0.509,0.401,-9.403,2.08e-06,"Sunday","LateNight",115,"Super Listeners","Content, Peaceful, Reflective"
2023-11-06 00:47:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Night",116,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 00:49:00,"Taylor Swift","Shake It Off (Taylor's Version)",12338,0.632,0.805,0.903,-5.707,2.51e-05,"Monday","Night",116,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 02:06:00,"Taylor Swift","Fearless (Taylor’s Version)",140202,0.569,0.741,0.43,-4.963,0,"Monday","Night",117,"Super Listeners","Fun, Playful, Lively"
2023-11-06 02:10:00,"Taylor Swift","Hey Stephen (Taylor’s Version)",254254,0.788,0.571,0.797,-6.135,0,"Monday","Night",117,"Super Listeners","Fun, Playful, Lively"
2023-11-06 02:12:00,"Taylor Swift","Breathe (feat. Colbie Caillat) (Taylor’s Version)",140488,0.506,0.626,0.321,-6.066,0,"Monday","Night",117,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 02:16:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",234026,0.761,0.67,0.519,-5.956,1.08e-05,"Monday","Night",117,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 02:19:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",170602,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Night",117,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 03:04:00,"Delinquent Habits","Return of the Tres",96661,0.725,0.808,0.539,-6.843,0.000976,"Monday","Night",118,"Light Listeners","Confident, Empowered, Motivational"
2023-11-06 16:24:00,"Delinquent Habits","Return of the Tres",82688,0.725,0.808,0.539,-6.843,0.000976,"Monday","Afternoon",119,"Light Listeners","Confident, Empowered, Motivational"
2023-11-06 16:26:00,"One Direction","Steal My Girl",75242,0.536,0.768,0.545,-5.948,0,"Monday","Afternoon",119,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 16:30:00,"Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",267626,0.631,0.518,0.205,-8.771,0,"Monday","Afternoon",119,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 18:12:00,"Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",71573,0.631,0.518,0.205,-8.771,0,"Monday","Evening",120,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 18:19:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",290097,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Evening",120,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 18:20:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",80443,0.695,0.607,0.394,-8.84,0,"Monday","Evening",120,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 18:24:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Monday","Evening",120,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 18:28:00,"Taylor Swift","I Wish You Would (Taylor's Version)",193369,0.671,0.853,0.523,-6.568,9.48e-06,"Monday","Evening",120,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 19:02:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 19:06:00,"Taylor Swift","Out Of The Woods (Taylor's Version)",235800,0.544,0.884,0.184,-5.973,0.000134,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 19:10:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Monday","Evening",121,"Super Listeners","Content, Peaceful, Reflective"
2023-11-06 19:14:00,"Taylor Swift","Wonderland (Taylor's Version)",245566,0.387,0.703,0.32,-5.956,1.1e-05,"Monday","Evening",121,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 19:19:00,"Taylor Swift","Clean (Taylor's Version)",271000,0.782,0.379,0.267,-8.964,2.98e-05,"Monday","Evening",121,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 19:23:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 19:27:00,"Taylor Swift","Wildest Dreams (Taylor's Version)",220433,0.587,0.663,0.539,-7.439,9.95e-05,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 19:30:00,"Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",229477,0.599,0.651,0.153,-7.343,0,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 19:34:00,"Taylor Swift","New Romantics (Taylor's Version)",230177,0.653,0.848,0.724,-5.936,4.24e-06,"Monday","Evening",121,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 19:38:00,"Taylor Swift","Bad Blood (Taylor's Version)",211103,0.604,0.644,0.197,-6.931,0,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 19:41:00,"Taylor Swift","I Know Places (Taylor's Version)",195700,0.572,0.807,0.626,-5.348,0,"Monday","Evening",121,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 19:45:00,"Taylor Swift","I Wish You Would (Taylor's Version)",207650,0.671,0.853,0.523,-6.568,9.48e-06,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 19:47:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 19:51:00,"Taylor Swift","Shake It Off (Taylor's Version)",219209,0.632,0.805,0.903,-5.707,2.51e-05,"Monday","Evening",121,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 19:55:00,"Taylor Swift","This Love (Taylor’s Version)",250100,0.47,0.494,0.0524,-8.672,0,"Monday","Evening",121,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 19:59:00,"Taylor Swift","Blank Space (Taylor's Version)",231833,0.732,0.719,0.71,-5.469,0,"Monday","Evening",121,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 20:02:00,"Taylor Swift","All You Had To Do Was Stay (Taylor's Version)",193289,0.589,0.713,0.54,-5.614,0,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:04:00,"Taylor Swift","Welcome To New York (Taylor's Version)",96956,0.76,0.602,0.685,-4.871,0.000133,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:10:00,"Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)",172315,0.695,0.607,0.394,-8.84,0,"Monday","Evening",121,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 20:13:00,"Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",180381,0.621,0.415,0.313,-13.187,0.000112,"Monday","Evening",121,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 20:17:00,"Taylor Swift","Style (Taylor's Version)",231000,0.514,0.821,0.298,-4.803,0.0232,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 20:23:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",279833,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 20:27:00,"Taylor Swift","Out Of The Woods (Taylor's Version)",235800,0.544,0.884,0.184,-5.973,0.000134,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 20:32:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Monday","Evening",121,"Super Listeners","Content, Peaceful, Reflective"
2023-11-06 20:36:00,"Taylor Swift","Wonderland (Taylor's Version)",245566,0.387,0.703,0.32,-5.956,1.1e-05,"Monday","Evening",121,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 20:41:00,"Taylor Swift","Clean (Taylor's Version)",271000,0.782,0.379,0.267,-8.964,2.98e-05,"Monday","Evening",121,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 20:45:00,"Taylor Swift","Wildest Dreams (Taylor's Version)",24832,0.587,0.663,0.539,-7.439,9.95e-05,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:45:00,"Taylor Swift","How You Get The Girl (Taylor's Version)",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:46:00,"Delinquent Habits","Return of the Tres",63701,0.725,0.808,0.539,-6.843,0.000976,"Monday","Evening",121,"Light Listeners","Confident, Empowered, Motivational"
2023-11-06 20:49:00,"One Direction","Steal My Girl",161237,0.536,0.768,0.545,-5.948,0,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:53:00,"Taylor Swift","You Are In Love (Taylor's Version)",267389,0.554,0.509,0.401,-9.403,2.08e-06,"Monday","Evening",121,"Super Listeners","Content, Peaceful, Reflective"
2023-11-06 20:54:00,"Taylor Swift","Wildest Dreams (Taylor's Version)",16100,0.587,0.663,0.539,-7.439,9.95e-05,"Monday","Evening",121,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 20:56:00,"Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",100437,0.632,0.539,0.186,-8.375,5.82e-06,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 20:58:00,"Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",146436,0.8,0.509,0.0768,-9.386,3.05e-05,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 21:02:00,"Taylor Swift","Style (Taylor's Version)",169500,0.514,0.821,0.298,-4.803,0.0232,"Monday","Evening",121,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 21:04:00,"Taylor Swift","Clean (Taylor's Version)",124736,0.782,0.379,0.267,-8.964,2.98e-05,"Monday","Evening",121,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 22:14:00,"Taylor Swift","We Were Happy (Taylor’s Version) (From The Vault)",20160,0.609,0.373,0.13,-8.819,0,"Monday","LateNight",122,"Super Listeners","Somber, Reflective, Wistful"
2023-11-06 22:18:00,"Taylor Swift","The Story Of Us (Taylor's Version)",267653,0.516,0.784,0.552,-2.636,0,"Monday","LateNight",122,"Super Listeners","Confident, Empowered, Motivational"
2023-11-06 22:24:00,"Taylor Swift","Enchanted (Taylor's Version)",353253,0.52,0.553,0.227,-3.546,0,"Monday","LateNight",122,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 22:53:00,"Taylor Swift","Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault)",266466,0.547,0.854,0.26,-4.753,0,"Monday","LateNight",122,"Super Listeners","Anxious, Intense, Agitated"
2023-11-06 23:01:00,"Taylor Swift","Sparks Fly (Taylor’s Version)",261230,0.605,0.769,0.366,-2.413,0,"Monday","LateNight",122,"Super Listeners","Balanced, Neutral, Easy-going"
2023-11-06 23:05:00,"Taylor Swift","Better Than Revenge (Taylor's Version)",220306,0.505,0.893,0.659,-3.013,0,"Monday","LateNight",122,"Super Listeners","Happy, Energetic, Uplifting"
2023-11-06 23:10:00,"Taylor Swift","I Can See You (Taylor’s Version) (From The Vault)",273186,0.695,0.768,0.813,-4.883,0,"Monday","LateNight",122,"Super Listeners","Happy, Energetic, Uplifting"
